央视频道,#genre#
三沙卫视,http://113.25.104.114:10000/rtp/239.1.1.70:8070$山西电信
三沙卫视,http://113.66.41.48:10000/rtp/239.253.43.113:5146$广东电信
三沙卫视,http://180.119.69.98:8800/rtp/239.49.0.167:8000$江苏电信
三沙卫视,http://115.171.216.84:4000/rtp/225.1.8.78:4120$北京市电信
三沙卫视,https://live3.hnntv.cn/srs/tv/ssws.m3u8$订阅源
三沙卫视,http://mgsp-zy2.live.miguvideo.com:8088/migu/kailu/ssws/50/20251127/index.m3u8?msisdn=e55e9ee71b42d2d7008a152c069625e3&mdspid=&spid=600697&netType=0&sid=5910022307&pid=2028597139&timestamp=20260215040209&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=961023778&ParentNodeID=-99&assertID=5910022307&client_ip=218.28.233.106&SecurityKey=20260215040209&promotionId=&mvid=5900006777&mcid=500020&playurlVersion=WX-A1-9.2.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=20f7b9981249f26f63c351842d06beaf&sv=10004&ct=android$订阅源
西藏卫视,http://107.150.60.122/live/xzws.m3u8$订阅源
西藏卫视,http://114.95.80.29:9001/rtp/233.18.204.222:5140$上海市电信
西藏卫视,http://111.193.239.94:8888/rtp/239.3.1.166:8188$北京市联通
西藏卫视,http://113.66.41.48:10000/rtp/239.77.1.26:5146$广东电信
西藏卫视,http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8$订阅源
西藏卫视,http://113.66.41.48:10000/rtp/239.77.0.74:5146$广东电信
西藏卫视,http://183.220.107.138:4022/rtp/239.11.0.53:5140$订阅源
西藏卫视,http://113.25.104.114:10000/rtp/239.1.1.57:8057$山西电信
西藏卫视,http://122.224.58.42:85/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
西藏卫视,http://cssbyd.imwork.net:8082/hls/46/index.m3u8$订阅源
新疆卫视,http://39.152.103.17:8089/tsfile/live/1087_1.m3u8$订阅源
新疆卫视,http://114.95.80.29:9001/rtp/233.18.204.220:5140$上海市电信
新疆卫视,http://218.17.33.178:53290/tsfile/live/0110_1.m3u8?key=txiptv$订阅源
新疆卫视,http://113.66.41.48:10000/rtp/239.77.0.47:5146$广东电信
新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8$订阅源
新疆卫视,http://111.193.239.94:8888/rtp/239.3.1.167:8192$北京市联通
新疆卫视,http://113.25.104.114:10000/rtp/239.1.1.59:8059$山西电信
新疆卫视,http://183.220.107.138:4022/rtp/239.11.0.58:5140$订阅源
新疆卫视,http://live.wjyanghu.com/live/CH1.m3u8$订阅源
新疆卫视,http://171.14.89.27:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
兵团卫视,http://156.238.248.80:8880/play/35.m3u8$订阅源
兵团卫视,http://114.95.80.29:9001/rtp/233.18.204.221:5140$上海市电信
兵团卫视,http://111.193.239.94:8888/rtp/239.3.1.168:8196$北京市联通
兵团卫视,http://113.25.104.114:10000/rtp/239.1.1.58:8058$山西电信
兵团卫视,http://122.224.58.42:85/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
兵团卫视,http://113.66.41.48:10000/rtp/239.77.0.77:5146$广东电信
兵团卫视,http://113.66.41.48:10000/rtp/239.77.0.48:5146$广东电信
兵团卫视,http://111.167.32.217:5002/rtp/225.1.1.57:5002$天津市联通
兵团卫视,http://120.76.248.139/live/bfgd/4200000124.m3u8$订阅源
云南卫视,http://39.152.103.17:8089/tsfile/live/1083_1.m3u8$订阅源
云南卫视,http://183.220.107.138:4022/rtp/239.11.0.52:5140$订阅源
云南卫视,http://114.95.80.29:9001/rtp/233.18.204.106:5140$上海市电信
云南卫视,http://180.119.69.98:8800/rtp/239.49.0.177:8000$江苏电信
云南卫视,http://171.8.84.159:8800/rtp/239.16.20.85:10850$河南电信
云南卫视,http://113.66.41.48:10000/rtp/239.253.43.100:5146$广东电信
云南卫视,http://125.43.247.81:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
云南卫视,https://hwapi.yntv.net/ew265l/z1z6s5.m3u8$订阅源
云南卫视,http://106.115.27.50:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
云南卫视,http://111.193.239.94:8888/rtp/239.3.1.26:8108$北京市联通

港·澳·台,#genre#
凤凰中文,http://iptv.4666888.xyz/iptv2A.php?id=27$订阅源
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_audio.m3u8$订阅源
凤凰中文,http://113.120.108.132:4000/rtp/239.21.2.153:5002$山东电信
凤凰中文,http://r.jdshipin.com/cCCzW$订阅源
凤凰中文,http://cdn6.163189.xyz/163189/fhzw$订阅源
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw$LR•IPV4『线路1』
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw$订阅源
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2$订阅源
凤凰中文,http://wouu.net:9977/rtp/239.93.0.162:2192?Cf=cfss.cc$订阅源
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
凤凰资讯,https://cdn6.101.qzz.io/163189/fhzx$订阅源
凤凰资讯,http://113.120.108.132:4000/rtp/239.21.2.163:5002$山东电信
凤凰资讯,http://r.jdshipin.com/0Rp07$订阅源
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx$LR•IPV4
凤凰资讯,https://hls-gateway.vpstv.net/streams/476958.m3u8$订阅源
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx$订阅源
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2$订阅源
凤凰资讯,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzx$订阅源
凤凰资讯,http://wouu.net:9977/rtp/239.93.0.118:2191?Cf=cfss.cc$订阅源
凤凰香港,http://113.120.108.132:4000/rtp/239.21.2.164:5002$山东电信
凤凰香港,http://r.jdshipin.com/yDoTN$订阅源
凤凰香港,http://r.jdshipin.com/NfC0f$订阅源
凤凰香港,http://cdn6.163189.xyz/163189/fhhk$订阅源
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk$订阅源
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk$LR•IPV4『线路1』
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2$订阅源
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn$订阅源
凤凰电影,https://hls-gateway.vpstv.net/streams/708910.m3u8$订阅源

🕘️更新时间,#genre#
2026-03-17 21:51:48,http://156.238.248.80:8880/play/1.m3u8$订阅源
